StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_thresh_pre,others_average_pre ,similar_average_pre ,poor_focused_pre ,confidence_pre ,Ncorrect_a_believe ,Ncorrect_a_similar ,Ncorrect_p_believe ,Ncorrect_p_similar ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Deservingness _1,Deservingness _2,Deservingness _3,income_thresh_post ,others_average_post ,similar_average_pos ,poor_focus_post ,confidence_post ,Comprehension check ,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbeliefpre_DO,Othersbelief-post_DO
1/8/25 17:46,1/8/25 17:51,IP Address,137.118.100.103,100,280,TRUE,1/8/25 17:51,R_6HoHbuqVfOUzYbg,,,,,35.6104,-76.8613,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",610e97f2daaed7842b3c929f,42,Female,Yes,Yes,Married,"$3,334–$4,166/month",Some undergraduate,White/Caucasian,Strong Republican,6,6,15000,10000,6000,4000,Moderately confident,Somewhat believable,Very relevant,,,6,7,0 - Not at all supportive,2,0,0,0,10,Agree,Disagree,Somewhat agree,17000,14000,8000,3000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,610e97f2daaed7842b3c929f,13592.22,8832.47,Normcorrection-average,similar_average_pre |others_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 11:41,2/8/25 11:52,IP Address,72.89.20.188,100,674,TRUE,2/8/25 11:52,R_7uDPtq6X5IIBnPG,,,,,40.5795,-73.9889,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6630eaa114d55cece86473ea,40,Male,Yes,Yes,Married,"$5,000–$5,833/month",High school graduate or GED equivalent,Hispanic/Latinx,Lean Democrat,4,4,9000,4000,10000,6000,Moderately confident,Somewhat unbelievable,Very relevant,,,6,10 - Completely supportive,6,8,2,0,0,8,Strongly agree,Somewhat disagree,Neither agree nor disagree,8000,15000,20000,6000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,6630eaa114d55cece86473ea,13592.22,8832.47,Normcorrection-average,others_average_pre |similar_average_pre |poor_focused_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 11:52,2/8/25 11:56,IP Address,99.113.18.209,100,267,TRUE,2/8/25 11:57,R_7aQd8V9IPDST8I4,,,,,32.7776,-79.9413,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",677ec7c12f83cbc20baee4f5,22,Female,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,Black/African,Lean Democrat,6,0 - Not at all satisfied,5000,8000,10000,5000,Not at all confident,,,Somewhat believable,Very relevant,0 - Not at all satisfied,10 - Completely supportive,9,10 - Completely supportive,6,3,1,0,Strongly agree,Agree,Disagree,10000,9000,10000,8800,Slightly confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,677ec7c12f83cbc20baee4f5,13592.22,8832.47,Normcorrection-lowincome,similar_average_pre |others_average_pre |poor_focused_pre ,similar_average_pos |others_average_post |poor_focus_post 
2/8/25 11:55,2/8/25 12:01,IP Address,75.181.250.2,100,338,TRUE,2/8/25 12:01,R_7pr7VQ7pSf3H5p1,,,,,35.8692,-78.5348,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",669078cd358b97c55faa9a91,63,Male,Yes,Yes,Married,"$5,000–$5,833/month",Completed undergraduate,White/Caucasian,Lean Republican,2,7,8000,8000,8000,5000,Slightly confident,,,,,7,8,10 - Completely supportive,10 - Completely supportive,4,0,4,2,Somewhat agree,Neither agree nor disagree,Somewhat agree,10000,10000,10000,5000,Slightly confident,,Thailand,669078cd358b97c55faa9a91,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 11:57,2/8/25 12:12,IP Address,97.70.139.55,100,868,TRUE,2/8/25 12:12,R_5JKMyR2VVGKfSEx,,,,,42.4986,-83.4792,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6609ba0bbacc9c921a05f287,21,Male,Yes,Yes,Single,Prefer not to say,Some undergraduate,Black/African,Lean Democrat,4,8,10000,20000,10000,5000,Very confident,,,,,8,6,1,7,10,0,0,0,Neither agree nor disagree,Somewhat agree,Somewhat agree,15000,20000,10000,5000,Moderately confident,,Thailand,6609ba0bbacc9c921a05f287,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |others_average_pre |poor_focused_pre ,similar_average_pos |others_average_post |poor_focus_post 
2/8/25 12:22,2/8/25 12:27,IP Address,75.80.48.94,100,315,TRUE,2/8/25 12:27,R_6WVzMtvibslqQv0,,,,,32.8595,-117.2124,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66ddcc95063d8d8ab885fac2,21,Female,Yes,Yes,Married,"$6,667–$7,499/month",Completed undergraduate,White/Caucasian,Lean Republican,2,6,9000,10000,15000,6500,Moderately confident,,,,,6,4,2,9,0,0,0,10,Somewhat agree,Disagree,Somewhat agree,12000,7500,10000,6500,Slightly confident,,Thailand,66ddcc95063d8d8ab885fac2,13592.22,8832.47,Normcorrection-control_p,others_average_pre |similar_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 12:22,2/8/25 12:30,IP Address,70.185.112.94,100,478,TRUE,2/8/25 12:30,R_6rINDj3XEzYsgkj,,,,,29.6138,-82.386,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5ca6c71383762200151a4a20,74,Male,Yes,Yes,Divorced,"$8,334–$12,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,1,4,15000,10000,9000,6000,Slightly confident,Somewhat believable,Very relevant,,,4,0 - Not at all supportive,0 - Not at all supportive,1,5,2,0,3,Neither agree nor disagree,Somewhat disagree,Somewhat agree,15000,12000,2000,8000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,5ca6c71383762200151a4a20,13592.22,8832.47,Normcorrection-average,similar_average_pre |others_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 12:48,2/8/25 12:54,IP Address,104.172.32.249,100,340,TRUE,2/8/25 12:54,R_12gQ3NFpwsnnBhD,,,,,34.0286,-117.8103,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e0ae8635cc380375ba36030,56,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Asian,Strong Republican,6,6,18000,10000,12000,6000,Slightly confident,,,Somewhat unbelievable,Slightly relevant,6,2,0 - Not at all supportive,0 - Not at all supportive,2,0,0,8,Somewhat agree,Disagree,Agree,18000,10000,12000,6000,Moderately confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5e0ae8635cc380375ba36030,13592.22,8832.47,Normcorrection-lowincome,similar_average_pre |poor_focused_pre |others_average_pre ,similar_average_pos |others_average_post |poor_focus_post 
2/8/25 12:50,2/8/25 12:55,IP Address,75.222.115.46,100,282,TRUE,2/8/25 12:55,R_6w5krRIEBliuxDr,,,,,36.115,-115.2165,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",62a0157dca1f8dc74b79202d,23,Male,Yes,Yes,Single,"$1,667–$2,499/month",Some undergraduate,"White/Caucasian,Hispanic/Latinx",Strong Democrat,4,7,3000,10000,4000,3000,Slightly confident,,,Extremely believable,Extremely relevant,6,10 - Completely supportive,6,9,10,0,0,0,Agree,Strongly agree,Somewhat agree,6000,10000,8000,8000,Moderately confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,62a0157dca1f8dc74b79202d,13592.22,8832.47,Normcorrection-lowincome,similar_average_pre |others_average_pre |poor_focused_pre ,similar_average_pos |others_average_post |poor_focus_post 
2/8/25 12:49,2/8/25 12:56,IP Address,65.184.91.141,100,433,TRUE,2/8/25 12:56,R_17I2goui0NZQLUR,,,,,34.9704,-78.9453,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67ad6c5054c82617ea8ab362,40,Female,Yes,Yes,Married,"$4,167–$4,999/month",High school graduate or GED equivalent,"Asian,Pacific Islander",Independent,4,8,10000,8000,10000,8000,Slightly confident,,,,,8,6,2,4,5,3,0,2,Somewhat agree,Somewhat disagree,Somewhat agree,10000,8000,8000,5000,Slightly confident,,Thailand,67ad6c5054c82617ea8ab362,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |similar_average_pre |others_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 13:53,2/8/25 14:00,IP Address,98.212.115.133,100,417,TRUE,2/8/25 14:00,R_7HkmX1MPPFyFBUf,,,,,42.2968,-89.0878,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",606a76fe2af44e35f147d493,57,Male,Yes,Yes,Married,"$7,500–$8,333/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,8,10000,7000,9000,4000,Moderately confident,Neither believable nor unbelievable,Moderately relevant,,,8,8,10 - Completely supportive,10 - Completely supportive,1,2,0,7,Somewhat agree,Neither agree nor disagree,Agree,12000,15000,13000,6000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,606a76fe2af44e35f147d493,13592.22,8832.47,Normcorrection-average,others_average_pre |similar_average_pre |poor_focused_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 14:33,2/8/25 14:39,IP Address,69.181.87.120,100,336,TRUE,2/8/25 14:39,R_5yJQykvDibD9SVz,,,,,37.3512,-121.8846,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67412a331ab61b78d2245ea0,60,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),Asian,Lean Democrat,3,7,15000,12000,15000,5000,Slightly confident,,,,,7,7,3,7,2,2,2,4,Somewhat agree,Somewhat disagree,Somewhat agree,20000,15000,20000,5000,Moderately confident,,Thailand,67412a331ab61b78d2245ea0,13592.22,8832.47,Normcorrection-control_p,poor_focused_pre |similar_average_pre |others_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 15:46,2/8/25 15:58,IP Address,165.171.176.83,100,738,TRUE,2/8/25 15:58,R_7onHshvea3tSJYl,,,,,32.7015,-114.643,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",610525c46749d49578a452d7,22,Male,Yes,Yes,Single,"$5,000–$5,833/month",Some undergraduate,Hispanic/Latinx,Lean Democrat,5,8,7000,7000,7000,5000,Moderately confident,,,,,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,4,0,1,Somewhat agree,Agree,Strongly agree,7000,7000,5000,5000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,610525c46749d49578a452d7,13592.22,8832.47,Normcorrection-control_a,others_average_pre |poor_focused_pre |similar_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 17:39,2/8/25 17:51,IP Address,95.214.38.186,100,730,TRUE,2/8/25 17:51,R_1nJzV91gCZzX06k,,,,,37.7919,-97.276,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67cccc70ea11ab9caa72da49,51,Female,Yes,Yes,Married,"$7,500–$8,333/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,4,7,10000,8000,12000,5000,Very confident,Somewhat believable,Very relevant,,,7,8,7,10 - Completely supportive,4,3,2,1,Strongly agree,Agree,Somewhat disagree,13500,13500,14000,6000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,67cccc70ea11ab9caa72da49,13592.22,8832.47,Normcorrection-average,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 19:22,2/8/25 19:31,IP Address,24.1.135.76,100,483,TRUE,2/8/25 19:31,R_64r5rYbvFy2n7sB,,,,,41.6227,-86.2452,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5b0482fc325b6c0001bbb7f0,34,Female,Yes,Yes,Married,"$7,500–$8,333/month",Completed undergraduate,White/Caucasian,Lean Democrat,2,4,10000,10000,10000,7000,Slightly confident,,,,,4,10 - Completely supportive,7,10 - Completely supportive,0,0,0,10,Agree,Somewhat agree,Somewhat agree,10000,10000,10000,7000,Slightly confident,,Thailand,5b0482fc325b6c0001bbb7f0,13592.22,8832.47,Normcorrection-control_a,others_average_pre |similar_average_pre |poor_focused_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 19:28,2/8/25 19:33,IP Address,47.26.71.230,100,312,TRUE,2/8/25 19:33,R_1oIWghyLreiFfsR,,,,,44.4203,-83.3308,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5fc2c0cfdb80f9025c6b4810,35,Female,Yes,Yes,Married,"$4,167–$4,999/month",Completed undergraduate,White/Caucasian,Lean Republican,6,8,4000,6000,5000,3500,Moderately confident,,,,,8,9,2,7,1,1,0,8,Agree,Neither agree nor disagree,Somewhat agree,6000,6000,5000,3500,Moderately confident,,Thailand,5fc2c0cfdb80f9025c6b4810,13592.22,8832.47,Normcorrection-control_p,others_average_pre |poor_focused_pre |similar_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 19:26,2/8/25 19:33,IP Address,68.38.147.22,100,429,TRUE,2/8/25 19:33,R_3KkSk6mZ9mJGLOV,,,,,39.1397,-86.5141,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",62d133496cf7f774b8bf98a0,51,Female,Yes,Yes,Separated,"Less than $1,000/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,0 - Not at all satisfied,2000,4000,4000,2000,Slightly confident,,,,,0 - Not at all satisfied,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,0,0,0,10,Somewhat agree,Disagree,Somewhat agree,2000,4000,3000,2000,Slightly confident,,Thailand,62d133496cf7f774b8bf98a0,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |poor_focused_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 19:27,2/8/25 19:35,IP Address,73.66.189.149,100,478,TRUE,2/8/25 19:35,R_5LDAaawaEyndfHz,,,,,36.7539,-119.7085,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d07797b84ba270017199b08,49,Female,Yes,Yes,Widowed,"$2,500–$3,333/month",Other,"White/Caucasian,Native American",Lean Democrat,4,6,7000,10000,7000,5000,Slightly confident,,,Somewhat believable,Very relevant,6,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,3,1,1,5,Strongly agree,Strongly agree,Agree,10000,10000,10000,7000,Slightly confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5d07797b84ba270017199b08,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 19:32,2/8/25 19:37,IP Address,97.69.214.233,100,282,TRUE,2/8/25 19:37,R_3q9y0z7kI3hbWGB,,,,,42.3975,-83.3733,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6723bac228d9417e50105237,42,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Lean Republican,2,4,13000,10000,10000,5000,Slightly confident,,,,,4,6,5,6,3,3,3,1,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,16000,12000,13000,6000,Not at all confident,,Thailand,6723bac228d9417e50105237,13592.22,8832.47,Normcorrection-control_a,similar_average_pre |poor_focused_pre |others_average_pre ,similar_average_pos |others_average_post |poor_focus_post 
2/8/25 19:32,2/8/25 19:37,IP Address,174.180.21.240,100,310,TRUE,2/8/25 19:37,R_6xiWJON7SsWNNOp,,,,,42.3491,-71.5431,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60da4f9aa1ced7efeecca18a,26,Female,Yes,Yes,Single,"$6,667–$7,499/month",Some graduate,Asian,Lean Democrat,1,9,6500,7000,6500,4500,Not at all confident,,,,,9,10 - Completely supportive,9,10 - Completely supportive,5,2,0,3,Somewhat agree,Agree,Somewhat disagree,6500,7000,6500,4500,Not at all confident,,Thailand,60da4f9aa1ced7efeecca18a,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |others_average_pre |poor_focused_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 19:32,2/8/25 19:39,IP Address,24.116.182.184,100,376,TRUE,2/8/25 19:39,R_3nU7km17b0bTbm0,,,,,43.6339,-116.2942,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66d109464d80703633a268b2,25,Female,Yes,Yes,Separated,"$4,167–$4,999/month",High school graduate or GED equivalent,White/Caucasian,Strong Republican,4,7,8000,5000,4000,3000,Not at all confident,Somewhat believable,Moderately relevant,,,7,2,3,6,5,0,0,5,Strongly agree,Agree,Somewhat agree,8000,13500,9000,4000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,66d109464d80703633a268b2,13592.22,8832.47,Normcorrection-average,others_average_pre |poor_focused_pre |similar_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 19:29,2/8/25 19:40,IP Address,73.2.247.190,100,649,TRUE,2/8/25 19:40,R_6ghU0c91Lx0sTt1,,,,,32.4644,-93.7207,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",631fdedf78d4f7b0a6b985ad,37,Male,Yes,Yes,Single,"$1,000–$1,666/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,3,3,2500,3000,2500,3000,Moderately confident,,,,,3,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Strongly agree,Strongly agree,Strongly disagree,3000,3000,3000,3000,Moderately confident,,Thailand,631fdedf78d4f7b0a6b985ad,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,similar_average_pos |others_average_post |poor_focus_post 
2/8/25 19:33,2/8/25 19:40,IP Address,174.74.99.221,100,447,TRUE,2/8/25 19:40,R_1jiFKjhQl7kVKCt,,,,,41.2975,-96.0993,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66515fd539f7b5b6cff2dd8d,31,Female,Yes,Yes,Single,"$5,000–$5,833/month",Some undergraduate,White/Caucasian,Strong Democrat,3,0 - Not at all satisfied,6300,6000,6500,5500,Not at all confident,,,,,0 - Not at all satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,10,0,0,0,Strongly agree,Agree,Disagree,6000,6300,7000,6000,Not at all confident,,Thailand,66515fd539f7b5b6cff2dd8d,13592.22,8832.47,Normcorrection-control_p,poor_focused_pre |similar_average_pre |others_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 19:34,2/8/25 19:40,IP Address,71.236.89.11,100,358,TRUE,2/8/25 19:40,R_1RamxatX3U43at9,,,,,40.064,-80.7209,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d634b27e5f92f0017196a3f,35,Male,Yes,Yes,Married,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,4,7,8350,7250,7775,7750,Not at all confident,,,Somewhat believable,Very relevant,7,8,4,7,5,3,0,2,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,8400,7750,8100,7650,Slightly confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5d634b27e5f92f0017196a3f,13592.22,8832.47,Normcorrection-lowincome,others_average_pre |similar_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 19:29,2/8/25 19:40,IP Address,73.171.115.207,100,701,TRUE,2/8/25 19:40,R_3gNQsisOkT8NMdt,,,,,38.6524,-78.4578,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67ac04034feaf5693960a320,26,Female,Yes,Yes,Cohabiting,"$2,500–$3,333/month",Some graduate,White/Caucasian,Lean Republican,3,10 - Completely satisfied,5000,4500,4000,3000,Slightly confident,,,Somewhat believable,Extremely relevant,9,10 - Completely supportive,5,10 - Completely supportive,8,2,0,0,Strongly agree,Somewhat disagree,Strongly agree,5000,7000,8000,8880,Slightly confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,67ac04034feaf5693960a320,13592.22,8832.47,Normcorrection-lowincome,others_average_pre |similar_average_pre |poor_focused_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 19:30,2/8/25 19:41,IP Address,47.189.54.253,100,659,TRUE,2/8/25 19:41,R_32JOXH21EZtwGQ1,,,,,32.8793,-96.6375,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",64db80772c860983ea3a7310,56,Female,Yes,Yes,Married,"$5,000–$5,833/month",Completed undergraduate,Black/African,Lean Democrat,3,8,7000,5500,6500,3500,Very confident,Somewhat unbelievable,Not at all relevant,,,8,9,8,10 - Completely supportive,2,0,0,8,Agree,Neither agree nor disagree,Somewhat disagree,7000,6500,6500,4000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,64db80772c860983ea3a7310,13592.22,8832.47,Normcorrection-average,others_average_pre |poor_focused_pre |similar_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 19:35,2/8/25 19:41,IP Address,104.243.6.6,100,355,TRUE,2/8/25 19:41,R_3upwriOBo3PwYCX,,,,,28.9786,-96.6461,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6660fb57ad72e3a483355fea,51,Female,Yes,Yes,Widowed,"$1,667–$2,499/month",Completed undergraduate,White/Caucasian,Strong Democrat,3,2,6000,7000,6000,5000,Slightly confident,,,,,2,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,1,1,1,7,Agree,Agree,Strongly disagree,6000,7000,6000,5000,Slightly confident,"In fact, we found that 85% of the people we surveyed overestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,6660fb57ad72e3a483355fea,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 19:37,2/8/25 19:41,IP Address,98.209.161.233,100,232,TRUE,2/8/25 19:41,R_7ALj6WnDtDnV1RA,,,,,42.4557,-83.6542,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6623ad3a7be6b87f464a91bd,47,Female,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,White/Caucasian,Lean Democrat,4,5,15000,10000,25000,4000,Slightly confident,Extremely unbelievable,Slightly relevant,,,5,10 - Completely supportive,10 - Completely supportive,6,5,0,0,5,Agree,Somewhat agree,Somewhat agree,15000,8000,25000,4000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,6623ad3a7be6b87f464a91bd,13592.22,8832.47,Normcorrection-average,poor_focused_pre |others_average_pre |similar_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 19:38,2/8/25 19:41,IP Address,96.255.178.147,100,185,TRUE,2/8/25 19:41,R_7RPJl8SmwmsrksJ,,,,,39.0015,-77.0961,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5dcf402982569a08ddd84086,57,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,4,8,30000,8000,30000,6000,Slightly confident,,,,,9,10 - Completely supportive,1,8,10,0,0,0,Agree,Somewhat agree,Somewhat agree,20000,10000,25000,7000,Slightly confident,,Thailand,5dcf402982569a08ddd84086,13592.22,8832.47,Normcorrection-control_p,others_average_pre |similar_average_pre |poor_focused_pre ,poor_focus_post |similar_average_pos |others_average_post 
