StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbelief_DO
30/7/25 0:13,30/7/25 0:21,IP Address,107.221.72.114,100,430,TRUE,30/7/25 0:21,R_12WcumJy1s1hhFn,,,,,33.9339,-117.8854,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667f8a768415858efef4a729,49,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Asian,Strong Democrat,3,4,13500,18000,17000,10000,Moderately confident,4,10 - Completely supportive,3,7,4,5,0,1,Thailand,667f8a768415858efef4a729,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
30/7/25 21:40,30/7/25 21:47,IP Address,107.180.163.61,100,414,TRUE,30/7/25 21:47,R_1inkDikC3fCqXt3,,,,,37.751,-97.822,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d5f6c42a9c97450f6bbcd5,21,Male,Yes,Yes,Single,"$12,500/month or more",Completed undergraduate,Black/African,Independent,4,8,20000,15000,8000,15000,Very confident,7,3,1,6,4,3,2,1,Thailand,67d5f6c42a9c97450f6bbcd5,13592.22,8832.47,Normcorrection-lowincome,others_average |similar_average |poor_focused 
30/7/25 21:41,30/7/25 21:48,IP Address,172.56.77.41,100,399,TRUE,30/7/25 21:48,R_1Ozzca2dTy6TGSJ,,,,,28.5588,-81.3495,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65c125b0b25e55f347146839,46,Male,No,Yes,Divorced,"$2,500–$3,333/month",Completed undergraduate,Asian,Lean Democrat,3,1,6500,8000,6500,5000,Not at all confident,1,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,65c125b0b25e55f347146839,13592.22,8832.47,Normcorrection-lowincome,similar_average |others_average |poor_focused 
30/7/25 21:55,30/7/25 21:59,IP Address,107.194.221.72,100,264,TRUE,30/7/25 21:59,R_7nuXztl0Vv0xyHr,,,,,29.7756,-95.3082,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",62b5e02f3112243a7d47153c,21,Male,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,"White/Caucasian,Hispanic/Latinx",Strong Democrat,5,4,12000,7000,6000,5000,Slightly confident,4,10 - Completely supportive,5,10 - Completely supportive,4,3,2,1,Thailand,62b5e02f3112243a7d47153c,13592.22,8832.47,Normcorrection-control_a,similar_average |poor_focused |others_average 
30/7/25 21:56,30/7/25 22:01,IP Address,172.56.64.237,100,298,TRUE,30/7/25 22:01,R_51wn6M5SjhDeOlj,,,,,33.7173,-84.4783,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67dec724b733c6c7437e449b,54,Male,Yes,Yes,Cohabiting,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Independent,2,6,10000,8000,9000,6000,Slightly confident,6,10 - Completely supportive,10 - Completely supportive,5,4,4,2,0,Thailand,67dec724b733c6c7437e449b,13592.22,8832.47,Normcorrection-average,similar_average |poor_focused |others_average 
30/7/25 22:07,30/7/25 22:12,IP Address,100.6.160.246,100,324,TRUE,30/7/25 22:12,R_5fwjKC0H5KcxNw8,,,,,40.3685,-80.0504,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",627ea31c91b63d1ddc9ccf19,39,Female,Yes,Yes,Widowed,"$5,000–$5,833/month",Some graduate,Hispanic/Latinx,Lean Democrat,5,0 - Not at all satisfied,10000,10000,10000,10000,Not at all confident,0 - Not at all satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,627ea31c91b63d1ddc9ccf19,13592.22,8832.47,Normcorrection-lowincome,others_average |similar_average |poor_focused 
30/7/25 22:11,30/7/25 22:14,IP Address,152.10.249.113,100,184,TRUE,30/7/25 22:14,R_3VmfzpagLoT1vbf,,,,,36.2099,-81.6724,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",610064f3ff545af9d849df6e,22,Male,Yes,Yes,Married,"$3,334–$4,166/month",Some graduate,White/Caucasian,Independent,2,7,10500,15000,10000,5000,Not at all confident,7,9,6,8,0,0,0,10,Thailand,610064f3ff545af9d849df6e,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 22:09,30/7/25 22:14,IP Address,174.194.99.221,100,308,TRUE,30/7/25 22:14,R_3ADQTXGb4MRrRMB,,,,,42.0487,-87.8905,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",664d05ba68d4a45f6ba118a5,21,Female,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,"White/Caucasian,Hispanic/Latinx",Lean Democrat,3,4,5000,7000,5000,4000,Slightly confident,5,10 - Completely supportive,2,10 - Completely supportive,2,4,0,4,Thailand,664d05ba68d4a45f6ba118a5,13592.22,8832.47,Normcorrection-control_p,others_average |poor_focused |similar_average 
30/7/25 22:14,30/7/25 22:19,IP Address,162.237.143.129,100,261,TRUE,30/7/25 22:19,R_7CH6MYGbl1Mgh4R,,,,,43.0026,-87.9417,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5eeeb45360a44437a971aebc,24,Male,Yes,Yes,Single,"$1,667–$2,499/month",Some undergraduate,Hispanic/Latinx,Lean Democrat,4,4,6000,5000,5500,4500,Slightly confident,4,9,5,7,0,0,0,10,Thailand,5eeeb45360a44437a971aebc,13592.22,8832.47,Normcorrection-average,poor_focused |others_average |similar_average 
30/7/25 22:15,30/7/25 22:20,IP Address,72.1.159.13,100,333,TRUE,30/7/25 22:20,R_3qxvJYpqcCSJRB0,,,,,41.1437,-104.8117,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67ed2cc16e7cf9144455dab8,55,Male,Yes,Yes,Single,"$8,334–$12,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Independent,4,7,100000,15000,20000,10000,Not at all confident,7,10 - Completely supportive,Don't know/prefer not to answer,10 - Completely supportive,6,0,2,2,Thailand,67ed2cc16e7cf9144455dab8,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
30/7/25 22:25,30/7/25 22:33,IP Address,107.2.68.84,100,476,TRUE,30/7/25 22:33,R_35A6SRuJmJiylKG,,,,,45.0769,-93.1372,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6474a3bea5c73f10d2742769,59,Female,Yes,Yes,Divorced,"$12,500/month or more",Completed graduate (Master’s or PhD),Asian,Lean Democrat,1,7,10000,6000,16000,5000,Slightly confident,6,10 - Completely supportive,5,7,5,3,2,0,Thailand,6474a3bea5c73f10d2742769,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
30/7/25 22:28,30/7/25 22:34,IP Address,69.1.247.241,100,394,TRUE,30/7/25 22:34,R_5efR5Q3aic32BRS,,,,,36.4376,-87.4856,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66df1dbfe494d481b155e1c3,48,Female,Yes,Yes,Divorced,"$1,000–$1,666/month",High school graduate or GED equivalent,Hispanic/Latinx,Independent,1,3,5000,8000,6000,3500,Moderately confident,3,10 - Completely supportive,4,8,3,2,3,2,Thailand,66df1dbfe494d481b155e1c3,13592.22,8832.47,Normcorrection-control_p,similar_average |poor_focused |others_average 
30/7/25 22:19,30/7/25 22:38,IP Address,184.190.131.15,100,1115,TRUE,30/7/25 22:38,R_7Rexorxi84dDhbJ,,,,,33.491,-112.2491,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66cfb812269143794dc55575,23,Male,Yes,Yes,Single,"$4,167–$4,999/month",High school graduate or GED equivalent,Hispanic/Latinx,Independent,4,7,12500,10000,12500,5750,Slightly confident,7,8,5,7,3,3,2.5,1.5,Thailand,66cfb812269143794dc55575,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
30/7/25 22:42,30/7/25 22:45,IP Address,69.59.89.225,100,217,TRUE,30/7/25 22:45,R_317Jkpjbeer9Feo,,,,,31.6774,-96.4929,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63b724532ff8f6701c3fd84c,23,Male,Yes,Yes,Single,"Less than $1,000/month",High school graduate or GED equivalent,White/Caucasian,Independent,3,0 - Not at all satisfied,5000,10000,5000,10000,Slightly confident,0 - Not at all satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,63b724532ff8f6701c3fd84c,13592.22,8832.47,Normcorrection-average,others_average |poor_focused |similar_average 
30/7/25 22:44,30/7/25 22:49,IP Address,47.160.93.81,100,278,TRUE,30/7/25 22:49,R_1Lhc4eioVRTrUEW,,,,,32.382,-94.8687,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63d40c3695dd423166c7c83d,23,Male,Yes,Yes,Single,"Less than $1,000/month",High school graduate or GED equivalent,White/Caucasian,Prefer not to say,4,7,2000,3000,3500,2000,Moderately confident,6,8,4,3,5,1,1,3,Thailand,63d40c3695dd423166c7c83d,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 22:51,30/7/25 22:58,IP Address,192.174.116.141,100,427,TRUE,30/7/25 22:58,R_3wtf1TsuAxWQI8h,,,,,39.7192,-87.3241,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66ba65e0efe4f0f74c081939,23,Male,Yes,Yes,Cohabiting,"$1,000–$1,666/month",Some undergraduate,White/Caucasian,Strong Democrat,3,5,1000,1000,1000,1000,Slightly confident,5,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Thailand,66ba65e0efe4f0f74c081939,13592.22,8832.47,Normcorrection-average,poor_focused |similar_average |others_average 
30/7/25 22:51,30/7/25 22:59,IP Address,173.25.239.92,100,432,TRUE,30/7/25 22:59,R_1h9ItBPAEIvvPSd,,,,,31.5791,-84.2138,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5aa637861eda41000136d5d2,35,Male,Yes,Yes,Single,"$1,667–$2,499/month",High school graduate or GED equivalent,Black/African,Independent,5,0 - Not at all satisfied,3000,6000,4500,4000,Not at all confident,0 - Not at all satisfied,10 - Completely supportive,8,9,5,5,0,0,Thailand,5aa637861eda41000136d5d2,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 22:56,30/7/25 23:00,IP Address,184.98.205.72,100,223,TRUE,30/7/25 23:00,R_7ZKqRyelc76UxkI,,,,,33.4656,-111.9956,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6533ed4d1f4d40995d982559,43,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,"White/Caucasian,Native American",Independent,3,7,12500,12500,20000,5000,Not at all confident,7,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,2.5,2.5,2.5,2.5,Thailand,6533ed4d1f4d40995d982559,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
30/7/25 23:14,30/7/25 23:16,IP Address,73.0.21.72,100,129,TRUE,30/7/25 23:16,R_1cju0Ou5PELDUFz,,,,,26.1168,-80.4299,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67362689d04633e3c7663142,22,Male,Yes,Yes,Single,"$2,500–$3,333/month",Completed undergraduate,"White/Caucasian,Hispanic/Latinx",Lean Republican,3,1,60000,9000,9000,3000,Slightly confident,6,0 - Not at all supportive,8,3,0,0,0,10,Thailand,67362689d04633e3c7663142,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 23:12,30/7/25 23:18,IP Address,173.90.78.89,100,373,TRUE,30/7/25 23:18,R_3Ec8CXJem5c9XdA,,,,,40.8759,-81.4023,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5baa535fa3c9170001156197,35,Female,Yes,Yes,Single,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),Other,Independent,1,7,15000,15000,20000,8000,Not at all confident,7,10 - Completely supportive,9,10 - Completely supportive,4,5,0,1,Thailand,5baa535fa3c9170001156197,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
30/7/25 23:13,30/7/25 23:20,IP Address,147.206.2.33,100,405,TRUE,30/7/25 23:20,R_3TuAkD3FFge0998,,,,,29.9578,-90.1562,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5be8a1701664db0001d804f8,56,Female,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,Hispanic/Latinx,Lean Democrat,2,8,20000,25000,10000,6000,Slightly confident,8,10 - Completely supportive,5,10 - Completely supportive,0,0,0,10,Thailand,5be8a1701664db0001d804f8,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
30/7/25 23:32,30/7/25 23:40,IP Address,76.30.219.129,100,491,TRUE,30/7/25 23:40,R_7dvh9bBnm7hGDMw,,,,,29.572,-95.54,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",670181df01d5807d3bca5093,33,Female,Yes,Yes,Cohabiting,"$4,167–$4,999/month",Completed undergraduate,"White/Caucasian,Asian",Lean Republican,2,1,100000,9000,6000,4000,Moderately confident,1,8,5,8,0,0,0,10,Thailand,670181df01d5807d3bca5093,13592.22,8832.47,Normcorrection-control_a,similar_average |poor_focused |others_average 
30/7/25 23:53,30/7/25 23:55,IP Address,104.181.234.137,100,159,TRUE,30/7/25 23:55,R_3radhUf3yVR3BER,,,,,41.7212,-87.7037,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",674f9bbc0d8416277bf53c7c,22,Male,Yes,Yes,Single,"$5,834–$6,666/month",Some undergraduate,Black/African,Independent,4,3,7500,10000,6000,3500,Moderately confident,0 - Not at all satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,2,2,1,Thailand,674f9bbc0d8416277bf53c7c,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
31/7/25 0:09,31/7/25 0:15,IP Address,108.200.91.212,100,321,TRUE,31/7/25 0:15,R_7hLOKm49arzVUhl,,,,,32.4984,-85.0184,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5a459ab2ee927b0001e1e1e2,59,Female,Yes,Yes,Married,"$1,667–$2,499/month",Completed undergraduate,White/Caucasian,Independent,5,4,5000,8000,6000,5500,Moderately confident,4,5,9,7,0,0,0,10,Thailand,5a459ab2ee927b0001e1e1e2,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
31/7/25 0:13,31/7/25 0:20,IP Address,172.56.253.238,100,395,TRUE,31/7/25 0:20,R_5fBfbWwuCIYtkXZ,,,,,39.8499,-86.2649,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67a3fe65c126e0d3ad68db96,24,Male,Yes,Yes,Married,"$5,000–$5,833/month",Completed undergraduate,White/Caucasian,Independent,3,5,6500,8000,8200,3400,Slightly confident,5,9,7,10 - Completely supportive,0,0,0,10,Thailand,67a3fe65c126e0d3ad68db96,13592.22,8832.47,Normcorrection-lowincome,similar_average |poor_focused |others_average 
31/7/25 0:26,31/7/25 0:29,IP Address,57.138.26.2,100,194,TRUE,31/7/25 0:29,R_5mOU8axGjIz9wbb,,,,,35.3362,-94.1733,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5bf08e67d63d690001360a79,68,Female,Yes,Yes,Divorced,"$1,000–$1,666/month",Prefer not to say,"White/Caucasian,Native American",Independent,2,9,2500,50000,3000,2500,Not at all confident,9,10 - Completely supportive,6,10 - Completely supportive,5,1,4,0,Thailand,5bf08e67d63d690001360a79,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
31/7/25 0:26,31/7/25 0:36,IP Address,76.173.205.161,100,621,TRUE,31/7/25 0:36,R_51aaTrl0eutP4kG,,,,,21.3999,-157.7989,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6734e64b089ce7b4090f69fc,65,Male,Yes,Yes,Married,"$4,167–$4,999/month",Some undergraduate,Asian,Lean Republican,2,7,12500,8300,12500,5000,Slightly confident,7,10 - Completely supportive,0 - Not at all supportive,5,0,0,0,10,Thailand,6734e64b089ce7b4090f69fc,13592.22,8832.47,Normcorrection-lowincome,similar_average |others_average |poor_focused 
31/7/25 0:45,31/7/25 0:48,IP Address,99.40.61.41,100,195,TRUE,31/7/25 0:48,R_1GyoJQUasmWMguC,,,,,40.0946,-83.0118,anonymous,EN,,,,,,I do not wish to participate in this study.,,,,,,,,,,,,,,,,,,,,,,,,,,,677d8df4fb855e239a363f89,,,,
31/7/25 0:55,31/7/25 0:58,IP Address,71.56.58.179,100,172,TRUE,31/7/25 0:58,R_3ghDISDcgF0OYrn,,,,,34.0414,-84.5053,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60e93525447d5e9ac6ebbd55,23,Male,Yes,Yes,Single,"$3,334–$4,166/month",Some undergraduate,Black/African,Independent,5,3,8000,7500,6500,6000,Moderately confident,3,10 - Completely supportive,6,10 - Completely supportive,0,0,0,10,Thailand,60e93525447d5e9ac6ebbd55,13592.22,8832.47,Normcorrection-control_p,poor_focused |others_average |similar_average 
31/7/25 0:56,31/7/25 1:02,IP Address,98.110.162.204,100,329,TRUE,31/7/25 1:02,R_3jpkGZdYGQmRWMR,,,,,42.1048,-70.9453,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6650b2234eceb07b4da49d01,24,Male,Yes,Yes,Single,"$2,500–$3,333/month",Completed undergraduate,White/Caucasian,Lean Democrat,4,3,2500,3500,3500,2000,Not at all confident,3,10 - Completely supportive,8,10 - Completely supportive,5,0,0,5,Thailand,6650b2234eceb07b4da49d01,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
31/7/25 0:56,31/7/25 1:07,IP Address,104.218.199.174,100,643,TRUE,31/7/25 1:07,R_33fpkYU6mEabAhF,,,,,33.4532,-112.0748,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67ddd68976b22b18710b9fdb,47,Male,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,"White/Caucasian,Hispanic/Latinx",Strong Republican,6,10 - Completely satisfied,100000,100000,100000,100000,Extremely confident,10 - Completely satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,2,1,1,6,Thailand,67ddd68976b22b18710b9fdb,13592.22,8832.47,Normcorrection-control_a,others_average |poor_focused |similar_average 
31/7/25 1:14,31/7/25 1:17,IP Address,99.68.41.14,100,158,TRUE,31/7/25 1:17,R_5E69fGMd7EoXe2j,,,,,29.7754,-95.598,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",676100a2462d62865f6a1b1f,36,Male,Yes,Yes,Married,"$6,667–$7,499/month",Completed undergraduate,Hispanic/Latinx,Lean Democrat,2,5,8000,9000,6000,6000,Moderately confident,5,10 - Completely supportive,10 - Completely supportive,6,4,2,2,2,Thailand,676100a2462d62865f6a1b1f,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
31/7/25 1:13,31/7/25 1:17,IP Address,69.36.215.105,100,284,TRUE,31/7/25 1:17,R_3Gjf8eVpY1dZkch,,,,,36.5535,-80.9959,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6543ad33e5be616797b83eb4,24,Female,Yes,Yes,Single,"Less than $1,000/month",Some undergraduate,Prefer not to answer,Strong Republican,3,10 - Completely satisfied,100000,3000,4000,4000,Not at all confident,9,10 - Completely supportive,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Thailand,6543ad33e5be616797b83eb4,13592.22,8832.47,Normcorrection-average,others_average |poor_focused |similar_average 
31/7/25 1:26,31/7/25 1:29,IP Address,99.74.172.254,100,163,TRUE,31/7/25 1:29,R_1nioZ5uExWIoFwO,,,,,37.5428,-122.2971,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6110cb9fd3ba23cecacc8fc4,22,Male,Yes,Yes,Single,"$12,500/month or more",Completed undergraduate,"White/Caucasian,Asian",Lean Republican,4,6,10000,6000,7500,5000,Moderately confident,6,9,4,6,7,0,0,3,Thailand,6110cb9fd3ba23cecacc8fc4,13592.22,8832.47,Normcorrection-lowincome,poor_focused |similar_average |others_average 
31/7/25 1:29,31/7/25 1:31,IP Address,71.34.226.25,100,151,TRUE,31/7/25 1:31,R_5DUVTiqlJSthkQZ,,,,,42.7409,-90.491,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",62e1b72a20d48e27041d2463,21,Male,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,Black/African,Strong Democrat,4,0 - Not at all satisfied,10000,10000,5000,5000,Slightly confident,0 - Not at all satisfied,10 - Completely supportive,4,10 - Completely supportive,0,0,0,10,Thailand,62e1b72a20d48e27041d2463,13592.22,8832.47,Normcorrection-control_p,poor_focused |others_average |similar_average 
31/7/25 1:35,31/7/25 1:39,IP Address,47.22.173.162,100,257,TRUE,31/7/25 1:39,R_6wnVFTEbhowSQGM,,,,,41.047,-73.6224,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6792b6471c254ba88bc8db34,65,Male,Yes,Yes,Cohabiting,"$12,500/month or more",Completed undergraduate,Black/African,Independent,2,7,10000,7500,15000,5000,Moderately confident,7,8,3,4,4,3,0,3,Thailand,6792b6471c254ba88bc8db34,13592.22,8832.47,Normcorrection-average,poor_focused |others_average |similar_average 
31/7/25 1:39,31/7/25 1:45,IP Address,73.3.212.2,100,341,TRUE,31/7/25 1:45,R_1CE0LQgqU8pbfXi,,,,,39.954,-105.0123,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",672bd32a765f7aaaada47150,37,Male,Yes,Yes,Single,"Less than $1,000/month",Completed graduate (Master’s or PhD),Hispanic/Latinx,Independent,3,3,5000,7000,7000,4000,Moderately confident,3,7,6,7,0,0,0,10,Thailand,672bd32a765f7aaaada47150,13592.22,8832.47,Normcorrection-control_p,similar_average |others_average |poor_focused 
31/7/25 1:48,31/7/25 1:57,IP Address,174.220.251.50,100,485,TRUE,31/7/25 1:57,R_6RP1ftqUOg0i58m,,,,,33.3555,-86.8274,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66aebc2458180fbfae675464,48,Male,Yes,Yes,Divorced,"Less than $1,000/month",Completed undergraduate,Native American,Independent,1,2,2000,6000,5000,4000,Moderately confident,2,9,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,66aebc2458180fbfae675464,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
31/7/25 1:56,31/7/25 2:00,IP Address,74.138.196.81,100,215,TRUE,31/7/25 2:00,R_6rdNsIYVR1BgQ5r,,,,,38.0538,-83.9386,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6786075a834855f807edddb2,21,Male,Yes,Yes,Single,"$4,167–$4,999/month",High school graduate or GED equivalent,White/Caucasian,Independent,3,5,75000,80000,70000,50000,Slightly confident,5,5,2,2,4,2,2,2,Thailand,6786075a834855f807edddb2,13592.22,8832.47,Normcorrection-control_a,others_average |poor_focused |similar_average 
31/7/25 1:59,31/7/25 2:03,IP Address,45.30.146.231,100,252,TRUE,31/7/25 2:03,R_1E7lzy5GLx8R2q4,,,,,28.5504,-81.1833,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6721629e0a71da32e95a68eb,21,Male,Yes,Yes,Single,"$4,167–$4,999/month",Completed undergraduate,White/Caucasian,Strong Democrat,4,4,60000,75000,70000,30000,Moderately confident,4,8,10 - Completely supportive,9,3,2,2,3,Thailand,6721629e0a71da32e95a68eb,13592.22,8832.47,Normcorrection-control_p,similar_average |others_average |poor_focused 
